Кластер 1;Кластер 2;Кластер 3;Кластер 4
-597;;2432;
603.75;;483;
565;;177;
136;;115;
-620;;697;
462;;500.5;
286;;687;
54;;430;
104;;163;
216;;113.5;
362;;288;
493;;214;
156;;296;
308;;-586;
95;;153;
72;;56;
298.3333333;;175;
-20;;603;
-408;;-202;
124;;291;
203;;85;
2900.5;;195;
146.5;;185;
363;;920;
130;;219;
221;;315.5;
218;;254;
74.5;;-149;
136;;363;
960.5;;1748;
-408;;149;
1038;;354;
310;;399;
69;;189;
163;;407;
177;;265;
326;;233;
34;;536;
222;;1842;
1617;;49;
34;;15;
277;;-148;
-636;;144;
137;;43;
110.5;;1195;
-604;;176;
922;;373;
-389;;510;
125;;916;
418;;315;
135.3333333;;242;
874;;414;
-5;;118;
455;;185;
1352;;5;
76;;280;
620;;279;
130;;426;
13;;381;
254;;-425;
-355;;17;
30;;135;
60;;236;
300;;446;
187.5;;384;
-579;;168;
1988;;1428;
89;;262;
98;;174;
153.6666667;;160;
210.5;;225;
-604;;800;
101;;582;
1154;;146;
181.5;;60;
67.5;;104;
355;;675;
413;;918;
57;;224;
506;;352;
-172;;-30;
189;;532;
83;;143;
242;;134;
354;;324;
89;;718;
382;;-613;
63;;271;
-334;;329;
4;;246;
72;;808;
131;;168;
227;;709;
-181;;247;
-452;;425;
298;;212;
58;;756;
418;;103;
288;;42;
257;;222;
310;;466;
108.6666667;;1633.5;
156.3333333;;134;
-15.5;;318;
125;;547;
350;;405;
145;;745;
91;;534;
50.25;;45;
194;;335;
57;;239;
195;;417;
127;;1008;
231.6666667;;475;
-2;;342;
-399;;683;
411;;81;
326;;358.6666667;
-604;;224;
30;;234;
109;;212;
601;;202;
244;;107;
393;;253;
459;;122;
162;;334;
245;;558;
1717;;476;
65;;137;
318;;676;
53;;260;
328;;1016;
266;;801;
142;;354;
28;;1270;
252;;566;
34;;231;
593.6666667;;-188;
352.5;;280;
-1418;;260;
186;;180;
90;;212;
79;;-60;
243;;363;
102.3333333;;111;
73;;99;
16;;91;
110;;462;
370;;452;
;;216;
;;137;
;;-1096;
;;226;
;;-67;
;;136;
;;57;
;;234;
;;561;
;;110;
;;127;
;;122;
;;431;
;;132;
;;-335;
;;27;
;;-1474;
;;260;
;;344;
;;75;
;;613;
;;-550;
;;491;
;;-9;
;;213;
;;343;
;;468.5;
;;-485;
;;242;
;;110;
;;100;
;;1270;
;;162;
;;249;
;;1263;
;;-841;
;;88;
;;322;
;;23;
;;773;
;;62;
;;60;
;;152;
;;513;
;;145;
;;66;
;;72;
;;2105;
;;265;
;;1634;
;;100;
;;78;
;;113;
;;827;
;;2195;
;;204;
;;283;
;;611;
;;3606;
;;309.5;
;;386;
;;59;
;;679;
;;271;
;;-522;
;;231;
;;367.5;
;;-840;
;;264;
;;590;
;;164;
;;188;
;;-1075;
;;187;
;;-166;
;;776;
;;132;
;;214.5;
;;-329.5;
;;399;
;;412;
;;282;
;;414;
;;155;
;;176;
;;-20;
;;133;
;;214;
;;83;
;;-869;
;;199;
;;135;
;;982;
;;114;
;;73;
;;211.5;
;;221.6666667;
;;226;
;;536;
;;29;
;;89;
;;126;
;;143;
;;180;
;;220;
;;135;
;;536;
;;35;
;;-196;
;;1062;
;;347.5;
;;166;
;;322;
;;853;
;;658;
;;-312;
;;177;
;;79;
;;592;
;;-451;
;;185;
;;355;
;;132;
;;257;
;;162;
;;749;
;;185;
;;120;
;;66;
;;393;
;;414;
;;138;
;;260;
;;260;
;;394;
;;116;
;;616;
;;324;
;;1112;
;;182;
;;-13;
;;178;
;;206;
;;777;
;;184;
;;464;
;;339;
;;482;
;;270;
;;-220;
;;352;
;;633;
;;280;
;;396;
;;-500;
;;196;
;;510;
;;341;
;;1390;
;;205;
;;214;
;;156.6666667;
;;80;
;;-117;
;;465;
;;1223;
;;87;
;;1600;
;;116;
;;122;
;;2825;
;;-594;
;;1219;
;;67;
;;117;
;;1320;
;;80.5;
;;397;
;;230;
;;290;
;;144;
;;214;
;;184;
;;511;
;;378;
;;-204.5;
;;177;
;;515;
;;-318;
;;504;
;;266;
;;2271;
;;519;
;;216;
;;213.5;
;;225;
;;203;
;;102;
;;104;
;;204;
;;-344;
;;201;
;;5443;
;;178;
;;72;
;;440;
;;465;
;;234;
;;303;
;;2089;
;;426;
;;164;
;;87;
;;205;
;;86;
;;439;
;;725;
;;120;
;;1136;
;;315;
;;89;
;;327;
;;-100;
;;105.6;
;;105;
;;214;
;;150;
;;-344;
;;57;
;;73;
;;377;
;;123;
;;238;
;;650;
;;134;
;;726;
;;103;
;;408;
;;136;
;;98;
;;188;
;;66;
;;1790;
;;813;
;;91;
;;212;
;;99;
;;270;
;;616;
;;450;
;;137;
;;268;
;;1700;
;;120;
;;-57;
;;78;
;;162;
;;733.5;
;;343;
;;3999;
;;-3270;
;;163;
;;71;
;;180.5;
;;308;
;;65;
;;-1342;
;;115;
;;200;
;;202;
;;115;
;;113;
;;9;
;;328;
;;1002;
;;307;
;;86;
;;533;
;;1412;
;;122;
;;61;
;;213;
;;59;
;;107;
;;-840;
;;-10147;
;;78;
;;345;
;;257;
;;177;
;;128;
;;330;
;;582;
;;438;
;;237;
;;435;
;;105;
;;235;
;;1138;
;;569;
;;272;
;;795;
;;920;
;;210;
;;265;
;;79;
;;160;
;;132;
;;93;
;;569;
;;40;
;;182;
;;486;
;;181;
;;75;
;;283;
;;157;
;;-320;
;;84;
;;5;
;;-222;
;;164;
;;345.5;
;;1065;
;;212;
;;91;
;;60;
;;237;
;;45;
;;179;
;;41;
;;440;
;;65;
;;779;
;;186;
;;19;
;;304;
;;154;
;;279;
;;43;
;;56;
;;778;
;;54;
;;77;
;;52;
;;181;
;;-293;
;;24;
;;626;
;;111;
;;233;
;;251;
;;295;
;;460;
;;49;
;;179;
;;175;
;;-961;
;;664;
;;875;
;;160;
;;584;
;;381;
;;-1082.666667;
;;79;
;;111;
;;311;
;;192;
;;775;
;;538;
;;166;
;;31;
;;-107;
;;64;
;;982;
;;151;
;;68;
;;672.5;
;;399;
;;137;
;;105;
;;-401;
;;286;
;;40;
;;331;
;;711;
;;162;
;;788;
;;-275.5;
;;-100;
;;70;
;;183;
;;453;
;;649;
;;485;
;;145;
;;315;
;;75;
;;154;
;;87;
;;102;
;;103;
;;1239;
;;912;
;;349;
;;134;
;;-191;
;;414;
;;22;
;;122;
;;553;
;;668;
;;192;
;;309.5;
;;664.6666667;
;;185;
;;458;
;;96;
;;325;
;;128;
;;50;
;;694;
;;-224.5;
;;56;
;;141;
;;92;
;;1664;
;;795;
;;524;
;;223;
;;374;
;;-450;
;;169;
;;177;
;;105;
;;280;
;;495;
;;198;
;;35;
;;214;
;;99;
;;942;
;;-34;
;;307;
;;60;
;;412;
;;214;
;;90;
;;464;
;;280;
;;-408;
;;-59;
;;620;
;;35;
;;326;
;;154;
;;279;
;;74;
;;890;
;;164;
;;139;
;;126;
;;219;
;;139;
;;1637;
;;284.3333333;
;;433;
;;70;
;;378;
;;176.5;
;;369;
;;1244;
;;265;
;;46;
;;81;
;;164;
;;135;
;;554;
;;87;
;;-65;
;;1551;
;;453;
;;319;
;;164;
;;317;
;;455;
;;90;
;;180.5;
;;167;
;;21;
;;-3634;
;;-250;
;;165;
;;411;
;;130;
;;571;
;;1846;
;;201;
;;176;
;;659;
;;1795;
;;882;
;;250;
;;285;
;;252;
;;1058.5;
;;71;
;;311;
;;35;
;;125;
;;317.5;
;;619.75;
;;196;
;;304;
;;585;
;;-148;
;;193;
;;194;
;;91;
;;267.5;
;;621;
;;457;
;;237;
;;153;
;;148;
;;243;
;;202;
;;91;
;;60;
;;129;
;;163;
;;380;
;;15;
;;873;
;;523;
;;210;
;;43;
;;445;
;;132;
;;261;
;;723;
;;123;
;;362.3333333;
;;24;
;;654;
;;83;
;;34;
;;179;
;;40;
;;239;
;;214;
;;316;
;;151;
;;431;
;;10;
;;107;
;;367;
;;724;
;;-86;
;;616;
;;348;
;;314;
;;431;
;;539;
;;164;
;;88;
;;116;
;;200;
;;110;
;;-113;
;;-656;
;;216.5;
;;173;
;;69;
;;237;
;;537;
;;225;
;;107;
;;79;
;;238.3333333;
;;39;
;;340;
;;818;
;;427;
;;242;
;;44;
;;160.5;
;;335;
;;190;
;;107;
;;152;
;;41;
;;760;
;;1405;
;;1183;
;;1200;
;;120;
;;100;
;;428;
;;340;
;;84;
;;18;
;;264;
;;872;
;;472;
;;1125.5;
;;133;
;;165;
;;192;
;;134;
;;15;
;;158;
;;260;
;;1405;
;;326;
;;152;
;;400.3333333;
;;170;
;;-344;
;;480;
;;464.5;
;;105;
;;19;
;;347;
;;386;
;;1439;
;;1380;
;;297;
;;-293;
;;1129;
;;129;
;;46;
;;260;
;;41;
;;212;
;;214;
;;225;
;;190;
;;465;
;;164;
;;440;
;;184;
;;67;
;;159;
;;16;
;;4;
;;331;
;;74;
;;24.33333333;
;;1650;
;;472;
;;145.5;
;;222;
;;199;
;;379;
;;70;
;;431;
;;225;
;;153;
;;-492;
;;89;
;;1386;
;;66;
;;79;
;;215;
;;304;
;;60;
;;20;
;;280;
;;82;
;;235;
;;54;
;;28;
;;949;
;;346;
;;212;
;;86;
;;-527;
;;-609;
;;19;
;;90;
;;110;
;;124;
;;886;
;;-520;
;;114;
;;456;
;;-46;
;;1255;
;;2090;
;;972;
;;185;
;;64;
;;60;
;;72;
;;427.5;
;;167;
;;238;
;;-145;
;;-252;
;;482;
;;359;
;;4;
;;103;
;;2175;
;;106;
;;1373;
;;502;
;;207;
;;230;
;;230;
;;105;
;;127;
;;144;
;;977;
;;-8;
;;208;
;;34;
;;130;
;;61;
;;131;
;;456;
;;460;
;;265;
;;260;
;;325;
;;129;
;;760;
;;186;
;;516;
;;585;
;;1047;
;;126;
;;49;
;;394;
;;312;
;;619.5;
;;73;
;;1147;
;;382;
;;195;
;;359;
;;212;
;;351;
;;430;
;;197;
;;235;
;;-577;
;;191;
;;360;
;;214;
;;164;
;;890;
;;560;
;;265;
;;170;
;;391;
;;595.5;
;;406;
;;279;
;;153;
;;573;
;;19;
;;162;
;;683;
;;892;
;;230;
;;107;
;;132;
;;258;
;;-524;
;;134;
;;114;
;;319;
;;96;
;;11;
;;409;
;;164;
;;446;
;;266;
;;569;
;;388;
;;159;
;;802;
;;580;
;;-44;
;;240;
;;551;
;;142;
;;179;
;;428;
;;138;
;;141;
;;3265;
;;895;
;;311;
;;66;
;;73;
;;174;
;;172;
;;280;
;;-447;
;;90;
;;1081;
;;206;
;;268;
;;304;
;;340;
;;92;
;;272;
;;82;
;;291;
;;126;
;;164;
;;42;
;;203;
;;49;
;;298.5;
;;-128;
;;164;
;;306;
;;-497;
;;87;
;;465;
;;273;
;;224.5;
;;458;
;;493;
;;233;
;;-306;
;;224;
;;-558;
;;589;
;;361;
;;13;
;;75;
;;214;
;;156;
;;10;
;;549;
;;312;
;;164;
;;409;
;;673;
;;84.5;
;;328;
;;152;
;;140;
;;184;
;;202;
;;60;
;;84;
;;605;
;;296;
;;1247.333333;
;;350.5;
;;89;
;;988;
;;304;
;;148;
;;24;
;;81;
;;115;
;;192;
;;414;
;;-30;
;;54;
;;1206;
;;314;
;;327;
;;223;
;;245;
;;888;
;;-61;
;;666;
;;50;
;;1309;
;;-67;
;;2269;
;;299;
;;123;
;;446.3333333;
;;223;
;;181;
;;146;
;;616;
;;-31;
;;533;
;;280;
;;264;
;;726;
;;145;
;;1220;
;;170;
;;726;
;;166;
;;376;
;;380;
;;170;
;;-159;
;;452;
;;309;
;;280;
;;33;
;;279;
;;1795;
;;164;
;;258;
;;1418;
;;213.5;
;;-401;
;;264;
;;-0.5;
;;280;
;;97.5;
;;97;
;;233;
;;240;
;;809;
;;502;
;;320;
;;120;
;;868;
;;95;
;;176;
;;125;
;;405;
;;73;
;;473;
;;134;
;;394;
;;34;
;;442.5;
;;247;
;;344;
;;540;
;;241;
;;435;
;;43;
;;1787;
;;619;
;;38;
;;500;
;;216;
;;1563;
;;106;
;;62;
;;164;
;;663;
;;5443;
;;119;
;;151;
;;457;
;;361;
;;795;
;;80.5;
;;81;
;;678;
;;434;
;;-177;
;;181;
;;413;
;;112;
;;61;
;;972;
;;263;
;;112;
;;158;
;;208;
;;150;
;;94;
;;58;
;;70;
;;335;
;;982;
;;1207;
;;2143;
;;96;
;;331;
;;-342;
;;211;
;;117;
;;214;
;;181;
;;-158;
;;919;
;;192;
;;504;
;;150.5;
;;225;
;;133;
;;784;
;;154;
;;647;
;;214;
;;249;
;;185;
;;543;
;;249;
;;-250;
;;122;
;;-561;
;;159;
;;541;
;;91;
;;302;
;;1598;
;;1050;
;;126.3333333;
;;5068;
;;126;
;;215;
;;1518;
;;213;
;;45;
;;49;
;;121;
;;214;
;;222;
;;120;
;;506;
;;809;
;;426;
;;154;
;;169;
;;203;
;;425;
;;-507;
;;156;
;;202;
;;855;
;;30;
;;357.5;
;;460;
;;54;
;;6;
;;350;
;;324;
;;235;
;;279;
;;784;
;;79;
;;130;
;;356;
;;52;
;;-134;
;;1497;
;;70;
;;60;
;;154;
;;313;
;;6;
;;270;
;;379;
;;250;
;;48;
;;136;
;;341.5;
;;60;
;;-304;
;;219;
;;77;
;;20;
;;107;
;;570;
;;636;
;;-274;
;;299;
;;164;
;;130;
;;80;
;;164;
;;-564;
;;420;
;;371;
;;51;
;;381;
;;54;
;;70;
;;484;
;;38;
;;-54;
;;179;
;;-274;
;;295;
;;667;
;;244;
;;1309;
;;61.5;
;;445;
;;367;
;;233;
;;190;
;;1302;
;;657;
;;1150;
;;376;
;;-284;
;;476;
;;606;
;;194;
;;3042;
;;47;
;;1162;
;;554;
;;1272;
;;982;
;;253;
;;16;
;;380;
;;202;
;;33;
;;233;
;;119;
;;192;
;;140;
;;-85;
;;36;
;;154.5;
;;130;
;;277;
;;398.5;
;;-317;
;;23;
;;444;
;;252;
;;48;
;;525;
;;1050;
;;311;
;;304;
;;567;
;;527;
;;12;
;;-462;
;;373;
;;412;
;;24;
;;28;
;;196;
;;571;
;;129;
;;982;
;;1270;
;;107;
;;700;
;;239;
;;72;
;;164;
;;548;
;;1035;
;;370;
;;69;
;;81;
;;64;
;;405;
;;264;
;;382;
;;-492;
;;194;
;;-23.5;
;;-286;
;;432.6666667;
;;363;
;;37;
;;246;
;;1405;
;;547;
;;116;
;;678.3333333;
;;115;
;;109;
;;83;
;;303;
;;261;
;;58;
;;754;
;;184;
;;404;
;;1365;
;;200;
;;1311;
;;155;
;;106;
;;189;
;;55;
;;170;
;;194;
;;45;
;;-1342;
;;18;
;;1002;
;;-44;
;;85;
;;48;
;;160;
;;190;
;;31;
;;199;
;;299;
;;332;
;;82;
;;28;
;;1081;
;;386;
;;33;
;;-212;
;;242;
;;65;
;;848;
;;172;
;;568;
;;754;
;;99;
;;174;
;;59;
;;82;
;;296;
;;-424;
;;143;
;;191;
;;325;
;;233;
;;1142;
;;210;
;;213;
;;312;
;;105;
;;329;
;;1263;
;;349.6666667;
;;271;
;;130;
;;6543;
;;349;
;;443;
;;250;
;;149;
;;634;
;;249;
;;96;
;;102;
;;154;
;;885;
;;122;
;;162;
;;111;
;;177;
;;626;
;;-94;
;;233;
;;200;
;;34;
;;165;
;;231;
;;121;
;;44;
;;98;
;;1207;
;;249;
;;32;
;;75;
;;857;
;;638;
;;859;
;;266;
;;104.5;
;;739;
;;101;
;;279;
;;480;
;;356;
;;331;
;;-11;
;;308;
;;-1285;
;;164;
;;134;
;;17;
;;599;
;;130;
;;280;
;;72;
;;120;
;;80;
;;207;
;;280;
;;200;
;;183;
;;479;
;;568;
;;454.6;
;;-13;
;;32;
;;676.5;
;;712.5;
;;238;
;;-59;
;;231;
;;200;
;;-219;
;;499;
;;460;
;;1270;
;;454;
;;155;
;;122;
;;462;
;;396;
;;802;
;;241.5;
;;132;
;;562;
;;131;
;;162;
;;244;
;;271.5;
;;224;
;;68;
;;-20;
;;212;
;;367;
;;43;
;;-290;
;;427;
;;1850;
;;765;
;;79;
;;188;
;;-556;
;;136;
;;237;
;;461;
;;158;
;;168;
;;279;
;;107;
;;808;
;;198;
;;132;
;;707;
;;218.5;
;;347;
;;-102;
;;1111;
;;228;
;;214;
;;234;
;;371;
;;159;
;;1456.5;
;;334;
;;398.5;
;;475;
;;-305;
;;694;
;;3;
;;56;
;;516;
;;299;
;;379.5;
;;27;
;;350;
;;310;
;;2110;
;;551;
;;501.5;
;;311;
;;1404;
;;-626;
;;-73;
;;-50;
;;90;
;;436;
;;-219;
;;41;
;;1050;
;;600;
;;326;
;;237;
;;339;
;;3042;
;;54;
;;2195;
;;1162;
;;-44;
;;77;
;;145;
;;647;
;;174;
;;420;
;;173;
;;167.6666667;
;;47;
;;167;
;;240;
;;280;
;;362;
;;275;
;;125;
;;202;
;;511;
;;174;
;;280;
;;831;
;;247;
;;356;
;;133;
;;96;
;;233;
;;258;
;;129;
;;585;
;;164;
;;106;
;;295;
;;183;
;;649;
;;1284;
;;277;
;;626;
;;331.5;
;;150;
;;-54;
;;92;
;;530;
;;-1052;
;;121;
;;128;
;;-161;
;;183;
;;-136;
;;845;
;;46;
;;1070;
;;150;
;;2073;
;;79;
;;-497;
;;492;
;;261;
;;280;
;;-38;
;;350;
;;184;
;;64;
;;1829;
;;552;
;;214;
;;1270;
;;729;
;;164;
;;120;
;;78;
;;836;
;;170;
;;60;
;;169;
;;349;
;;116;
;;1375;
;;221;
;;627;
;;215;
;;76.5;
;;-353;
;;636;
;;230;
;;72;
;;-344;
;;243;
;;738;
;;160;
;;225;
;;176;
;;572;
;;613;
;;104;
;;579;
;;34;
;;58;
;;409;
;;317;
;;68;
;;514;
;;244;
;;37;
;;1097;
;;384;
;;145;
;;339;
;;427;
;;65;
;;775;
;;101;
;;134.5;
;;260;
;;119;
;;215;
;;144;
;;-270;
;;446;
;;102;
;;187;
;;-1570;
;;225;
;;-144;
;;549;
;;128;
;;54;
;;129;
;;361;
;;92;
;;234;
;;153;
;;406;
;;450;
;;319;
;;871;
;;94;
;;198;
;;345;
;;199;
;;137;
;;449;
;;777;
;;150;
;;793;
;;350;
;;217.3333333;
;;839;
;;-128;
;;134;
;;205;
;;240;
;;72;
;;134;
;;-340;
;;58;
;;-235;
;;394;
;;214;
;;17;
;;178;
;;116;
;;138;
;;227.5;
;;129;
;;1038;
;;295.5;
;;1500;
;;44;
;;632;
;;537;
;;79;
;;409;
;;558.5;
;;550;
;;510;
;;197.6666667;
;;226;
;;17;
;;150;
;;176;
;;70;
;;327;
;;218;
;;266;
;;397;
;;300;
;;64.5;
;;243;
;;518;
;;499;
;;58;
;;176;
;;49;
;;172;
;;198;
;;400;
;;180;
;;456;
;;477;
;;770;
;;649;
;;-21;
;;299;
;;162;
;;-222;
;;131;
;;231;
;;-993;
;;319;
;;145;
;;-908;
;;-530;
;;358;
;;162;
;;538;
;;659;
;;117;
;;290;
;;137;
;;352;
;;255;
;;90;
;;202;
;;111;
;;60;
;;206;
;;280;
;;214;
;;125;
;;116;
;;429;
;;280;
;;64;
;;543;
;;543;
;;201;
;;214;
;;352;
;;1050;
;;376;
;;64;
;;341;
;;426;
;;72;
;;99;
;;6;
;;133;
;;436;
;;133;
;;231;
;;39;
;;-554;
;;158;
;;65;
;;779;
;;119;
;;453;
;;4097;
;;115;
;;-49.33333333;
;;15;
;;120;
;;170;
;;162;
;;648;
;;295;
;;101;
;;-126;
;;208;
;;312;
;;253;
;;78;
;;177;
;;2607;
;;414.3333333;
;;57;
;;163;
;;119;
;;210;
;;249;
;;574;
;;636;
;;531;
;;836;
;;280;
;;85.5;
;;241;
;;55;
;;268;
;;233.5;
;;805;
;;289;
;;113;
;;590;
;;296;
;;415;
;;924;
;;228;
;;99;
;;164;
;;214;
;;605;
;;400;
;;726;
;;40;
;;20;
;;219.5;
;;147;
;;1098;
;;247;
;;244;
;;241.5;
;;530;
;;554;
;;43;
;;106;
;;214;
;;319;
;;106;
;;230;
;;3;
;;534;
;;266;
;;651;
;;605;
;;189;
;;874;
;;43.5;
;;200;
;;197;
;;43;
;;315;
;;489;
;;20;
;;-1075;
;;170;
;;43;
;;196.5;
;;151;
;;5120;
;;-219;
;;143;
;;1470;
;;127;
;;90;
;;90;
;;415;
;;339;
;;510;
;;5;
;;456;
;;480;
;;358;
;;118;
;;474;
;;234;
;;279;
;;409;
;;52;
;;-141;
;;417;
;;463;
;;120;
;;415;
;;438;
;;118;
;;689;
;;561;
;;-420;
;;71;
;;90;
;;232;
;;7;
;;218;
;;346;
;;420.5;
;;359;
;;-212;
;;103;
;;366;
;;86;
;;805;
;;170;
;;314;
;;214.5;
;;102;
;;177;
;;105;
;;227;
;;496;
;;182;
;;49;
;;50;
;;164;
;;930;
;;-1196;
;;79;
;;649;
;;721;
;;7;
;;174;
;;414;
;;-183;
;;125;
;;81;
;;605;
;;723;
;;432;
;;78;
;;-183;
;;120;
;;286;
;;765;
;;299;
;;17;
;;2105;
;;130;
;;29;
;;892;
;;580;
;;1032;
;;734;
;;401;
;;1005;
;;-842;
;;129;
;;350;
;;-240;
;;57;
;;1132;
;;90;
;;80;
;;265;
;;1610;
;;770;
;;151;
;;18;
;;952;
;;71;
;;168.5;
;;96;
;;-580.5;
;;182;
;;-1679;
;;109;
;;137;
;;605;
;;-353;
;;822;
;;850;
;;485;
;;970;
;;76;
;;504.5;
;;370;
;;595;
;;65;
;;537;
;;339;
;;118;
;;145;
;;629;
;;249;
;;-227;
;;178;
;;180;
;;457;
;;260;
;;3076;
;;1562;
;;247;
;;261;
;;165;
;;1202.5;
;;554;
;;214;
;;268;
;;126;
;;120;
;;297;
;;418;
;;210;
;;244;
;;355;
;;101.5;
;;125;
;;706;
;;309;
;;2920;
;;1025;
;;116;
;;-922;
;;445;
;;202;
;;-183;
;;-117;
;;417;
;;163;
;;142;
;;157;
;;458;
;;379;
;;-631;
;;392;
;;114;
;;355;
;;321;
;;1121;
;;242;
;;145;
;;3566;
;;141;
;;167;
;;333;
;;768;
;;573;
;;2531;
;;49;
;;181;
;;267;
;;150;
;;136;
;;-430;
;;156;
;;18;
;;965;
;;77;
;;200;
;;461;
;;132;
;;311;
;;586;
;;309;
;;-1;
;;472;
;;229;
;;1122;
;;280;
;;124;
;;470;
;;-344;
;;528;
;;67;
;;387;
;;278;
;;148;
;;229;
;;51;
;;174;
;;185;
;;16;
;;81;
;;143;
;;399;
;;131;
;;330;
;;225;
;;571;
;;203;
;;114;
;;154;
;;417;
;;183;
;;1579;
;;148;
;;58;
;;742;
;;-83.75;
;;-201;
;;177;
;;111;
;;589;
;;152;
;;883;
;;83;
;;100;
;;67;
;;52;
;;171;
;;-260;
;;159;
;;73.5;
;;470;
;;588;
;;283;
;;16;
;;165;
;;181;
;;134;
;;712;
;;244;
;;281;
;;752;
;;320;
;;533.5;
;;116;
;;243;
;;88;
;;118;
;;144;
;;244;
;;390;
;;1051;
;;144;
;;785.5;
;;-119;
;;216;
;;64;
;;116;
;;858.5;
;;201;
;;224;
;;3042;
;;201;
;;-26;
;;612;
;;222;
;;430;
;;707;
;;267;
;;138;
;;4643;
;;160;
;;399;
;;529;
;;985;
;;728;
;;412;
;;574;
;;110;
;;258;
;;751;
;;235;
;;145;
;;-269;
;;5279;
;;62.75;
;;186;
;;460;
;;458;
;;199;
;;133;
;;156.6666667;
;;190;
;;409;
;;429;
;;394;
;;1106;
;;2105;
;;524;
;;124;
;;396.5;
;;73;
;;605;
;;19;
;;4612;
;;264;
;;223;
;;-91;
;;120;
;;288.3333333;
;;304;
;;358;
;;73;
;;1772;
;;164;
;;-366;
;;295;
;;71;
;;943;
;;473;
;;266;
;;264;
;;108;
;;186;
;;1922;
;;305.3333333;
;;207;
;;918;
;;311;
;;181;
;;31;
;;3786;
;;695;
;;375;
;;355;
;;3042;
;;188;
;;219;
;;198;
;;271;
;;77;
;;992;
;;-126;
;;249;
;;264;
;;226;
;;527;
;;17;
;;188;
;;-423;
;;54;
;;72;
;;-335;
;;280;
;;571;
;;231;
;;245;
;;-160;
;;536;
;;287;
;;189;
;;279;
;;168;
;;-158;
;;440;
;;150;
;;128;
;;272;
;;63;
;;234;
;;74;
;;589;
;;-268;
;;212;
;;616;
;;-1679;
;;383;
;;13;
;;158;
;;2398;
;;526;
;;1127;
;;95;
;;52;
;;49;
;;202;
;;569;
;;30;
;;1114;
;;226.6666667;
;;117;
;;331;
;;99;
;;1000;
;;-235;
;;28;
;;136;
;;102;
;;-672.5;
;;-1;
;;240;
;;330;
;;143;
;;-322;
;;121;
;;8;
;;75;
;;1021;
;;1051;
;;75;
;;187;
;;43;
;;254;
;;344;
;;-15;
;;79;
;;78;
;;70;
;;795;
;;590.75;
;;285;
;;364;
;;1474;
;;212;
;;221;
;;1119;
;;539;
;;520.5;
;;-108.5;
;;579;
;;577;
;;241;
;;352;
;;610;
;;1032;
;;378;
;;367;
;;391;
;;571;
;;5443;
;;274;
;;2271;
;;795;
;;146;
;;187;
;;277.5;
;;31;
;;-278;
;;414;
;;282;
;;906;
;;20;
;;334;
;;763;
;;239;
;;1249;
;;5279;
;;136;
;;433;
;;146;
;;264;
;;371;
;;189;
;;162;
;;85;
;;278;
;;163;
;;0;
;;155.3333333;
;;236;
;;307.3333333;
;;-491;
;;-335;
;;590;
;;947;
;;46;
;;297;
;;244;
;;373;
;;237;
;;92;
;;440;
;;163;
;;1137;
;;158;
;;545;
;;42;
;;346;
;;333;
;;393;
;;261;
;;473;
;;256;
;;209;
;;1013;
;;622;
;;122;
;;72;
;;755;
;;833;
;;88;
;;73;
;;1116;
;;494;
;;459;
;;365;
;;822;
;;-344;
;;227;
;;890;
;;137.5;
;;304;
;;307;
;;649;
;;18;
;;-290;
;;274;
;;-883;
;;158;
;;572;
;;908;
;;191;
;;492;
;;96;
;;-325;
;;1163;
;;56;
;;42;
;;88;
;;250;
;;49;
;;42;
;;-1581.5;
;;2312;
;;-908;
;;1190;
;;321;
;;394;
;;208;
;;121;
;;466;
;;415.3333333;
;;520;
;;874;
;;592;
;;7920;
;;49.66666667;
;;294;
;;-166;
;;120.5;
;;962;
;;902;
;;165;
;;414;
;;5122;
;;6;
;;424;
;;198;
;;214;
;;613;
;;-200;
;;162;
;;800;
;;171;
;;427;
;;1421;
;;760;
;;577.5;
;;840;
;;280;
;;377;
;;344;
;;26;
;;711;
;;174;
;;110;
;;-1075;
;;1035;
;;-115;
;;-1596;
;;869;
;;136;
;;224;
;;548;
;;165;
;;200;
;;1045;
;;761;
;;-253;
;;499;
;;204;
;;113.5;
;;379;
;;43;
;;-353;
;;932;
;;-3614;
;;1779;
;;321;
;;229;
;;137;
;;398;
;;453;
;;1;
;;-505;
;;1619;
;;378;
;;200;
;;1582;
;;3;
;;123;
;;196;
;;178;
;;485;
;;61;
;;188;
;;87;
;;28;
;;-520;
;;130;
;;71;
;;132;
;;292;
;;350;
;;113;
;;201.5;
;;92;
;;151;
;;111;
;;130;
;;208;
;;167;
;;649;
;;60;
;;375;
;;27;
;;1083;
;;150;
;;384;
;;1006;
;;93;
;;118;
;;112;
;;613;
;;127;
;;116;
;;116;
;;86;
;;162;
;;821;
;;82.5;
;;607;
;;319;
;;260.5;
;;-252;
;;174;
;;735;
;;32;
